Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
30289.2,26159.5,10756.6,16.03,30.6,4.927
45673.1,27374.2,27760.2,21.06,85.4,0.068
23782.8,14533.7,14201.8,17.4,69.12,0.081
24156.3,15881,17852.4,21.76,49.56,4.913
22819.4,13236.6,15509,12.38,81.4,0.083
41772.2,26071.7,25257.2,12.87,65.65,0.082
31552.4,20221.3,16534,16.07,71.1,0.074
30171.4,19705.1,25666.9,25.29,85.2,4.932
23113.5,13946.3,13639.4,9.64,89.9,0.081
22637,12266.4,15173.8,14.24,86.1,0.079
35547.6,23310.2,15538.5,24.89,72.5,0.286
29110,15983.7,19502.5,15.15,88.1,0.069
46943,28256.4,25453.5,25.78,80.7,4.919
47838.6,29728.1,20021.7,23.07,50.42,0.288
35434.2,18703.9,21044.4,16.15,78.1,0.068
43804,27145.9,27264,21.36,78.7,0.067
47523.2,29543.2,19976.2,22.03,78.1,0.078
32047.7,15109.8,15712.3,13.04,69.72,0.078
38947.5,33599.3,16197.8,13.75,63.62,0.083
35784.6,30060.7,19489.2,15.22,83.8,0.069
34292.7,21953.8,16748,15.7,31.15,0.09
23544.2,18534,11951.9,16.98,71.9,0.081
42647.1,26283.3,25642.4,15.01,83.7,0.073
34041.4,19232.8,16261.1,13.31,80.8,0.073
26475.3,19068.7,13667.7,15.76,63.38,0.081
22676.9,18063.2,10253.5,7.65,79.5,4.914
41875.9,24842.6,24973.5,10.86,79.9,0.072
32155.3,19144.3,17076,21.49,59.86,0.073
40409.5,28568.1,25333.2,26.74,82.8,4.914
32156.3,22782.3,22709,25.15,63.92,4.905
38472.5,27325,26236,34.9,21.44,4.906
37967,22445.1,22697.4,11.36,81.1,0.075
25245.5,14966.4,11598.2,21.92,70.3,4.922
20854.8,16753.6,9519.33,7.28,84.3,0.084
26732.3,22143,11705.1,9.07,77.2,4.919
18317.3,10657.8,10750.1,6.408,57.23,0.094
35052.2,21009.1,16597.6,17.28,65.42,4.916
27236.9,21808.3,13856.4,15.38,88.7,0.071
44402.4,30330.4,35355.3,24.9,62.92,4.903
21778.5,15824.4,11676.1,12.04,87.6,4.93
34755.3,21578.1,16093.3,11.54,65.84,0.084
22978.5,16296.7,12942.7,12.52,85.1,0.08
33800.2,18219.5,15555.5,24.3,47.88,4.917
31671.5,25925.7,9899.64,12.61,78.5,0.085
23297.4,13807.3,14225.8,11.05,84.4,0.084
34139.5,20256.5,15391.4,26.4,58.39,0.26
30554.7,19388.4,22738.7,22.04,83.3,4.917
44007.4,26670.7,26041.1,18.75,64.06,0.081
31398.1,15684.1,16374.2,20.32,53.67,0.082
47524.8,31061.9,36173,25.67,84.1,4.926
21484.6,12922.8,12410.6,8.97,80.7,0.085
43408,26936.5,19380.9,24.07,41.65,4.917
23878.5,15341,15036.1,5.795,86.9,0.086
36080,30551.7,18962.9,16.27,87.3,0.07
48432.6,29286.6,26855.9,25.52,82.4,4.917
42416.9,29271.4,31977.9,22.21,55.23,4.907
31738.9,17266.8,18245.8,16.66,82.4,0.075
33714.4,20436.6,17750.3,26.42,40.27,4.918
32366.3,18296.3,16536.8,15.66,60.45,4.922
34811.8,22127.6,18137,19.69,60.29,4.925
27098.7,16942.2,16742.2,14.49,78.9,0.077
26678.2,14583.4,12961.5,22.43,43.71,4.918
29104.2,25038.4,10020.6,15.98,71.2,0.086
18947.7,13626.4,7951.81,15.19,86.8,0.072
37772.3,31648.8,17979.8,18.89,75,0.075
24311.5,15926.8,11667.7,19.94,77.2,0.069
32018.3,26864.7,13869.9,13.45,76.3,0.076
30331.5,15576.8,19706.2,19.37,63.31,0.073
40926,28336.7,29986.9,29.37,62.91,4.909
38274.7,21581.3,19939.4,21.95,60.85,4.926
40938.7,26510.1,33740.6,27,72.8,4.912
26438.6,16931.3,11682.1,13.25,62.88,0.088
45450.5,27551.7,25914.2,19.37,83.9,4.922
31360.7,17593.1,18885.8,18.76,64.99,0.073
31546.7,16328.3,18955.6,15.72,82,0.07
34339.4,19669.3,13912.7,21.79,57.76,4.924
32603.5,22460.8,16175.4,11.38,66.54,0.08
29903,16309.8,16153.5,14.32,60.97,0.088
40115.4,28370.4,27319.4,27.51,69.43,4.903
24182.5,18657.3,11173.1,14.49,71.9,0.081
36861.5,30562.8,17245.3,19.24,69.48,0.073
23518.9,18093.4,11683.4,18.04,70.3,0.081
33346.7,20370.7,15311.6,22.15,51.69,0.072
34468.5,22194.5,18663.6,14.43,73.6,0.08
31887.5,19407.9,15033.9,14.7,51.03,0.085
33352.9,22847.6,16072.3,20.05,57.34,4.919
40880.9,32381.3,18108.7,18.83,78.1,4.921
42276.5,28147.1,26243.9,14.81,57.53,0.082
30850.2,25679,9818.97,16.33,61.62,0.086
32558.2,20689.8,16236.4,28.62,31.09,0.067
37456,25888.1,26880,26.69,38.39,4.908
27401,21450.6,9419.09,19.9,71.8,0.071
41085.6,25583,24908,12.13,65.38,0.084
34522.2,26921.6,15330.8,17.21,85.4,4.918
31753.4,21379.7,26486.4,27.43,55.62,4.908
38752.4,23832.2,24300.7,15.3,75.5,0.075
24104.6,18305,12717.1,18.27,68.45,0.068
30711.8,19028,19143.9,9.95,69.08,0.085
36067.4,21325.6,21211,19.18,71.7,0.071
23288.8,14179.7,18430.8,20.59,81.4,4.915
35332.1,22181.7,16740,17.13,68.28,0.075
26248.1,16745.3,16435.7,9.46,59.17,0.089
30902.3,19885.7,19512.3,10.83,60.67,0.087
37879.6,26000.8,11731.8,23.44,62.02,4.922
23125.8,13726.8,14016.8,8.82,88.8,0.082
26257,16147.6,11839,21.41,81.9,0.068
31769.2,17659.5,13608.7,24.11,47.72,4.929
39384.6,32734.7,18216.9,21.28,63.21,0.078
42471.5,23172.7,27578.2,17.13,77.2,0.073
31114.2,20588.8,23304.8,23.93,75.9,4.91
34368.6,22826.6,30499.1,25.7,84.2,4.916
21189.4,16503.2,9110.2,14.95,77.2,0.072
23833.6,13842.8,12026.2,10.45,80.4,0.082
37594.2,23212.4,20515.6,27.61,47.73,4.924
28243.8,19193.7,18850.9,21.22,51.23,4.903
33444.8,22039,16234.8,14.52,67.18,0.086
26905.2,12858.2,15099.6,17.39,80.1,0.068
29548.3,23871.1,9196.64,8.46,82.2,0.086
26380,15707.1,12033.6,18.21,80.2,0.081
23542.5,14465.9,14040,10.94,87.7,0.082
32514.3,25291.2,27433.7,27.17,76,4.903
27236,17719.3,11844.9,21.93,65.94,0.087
31357.9,20616.5,25407.9,27.27,63.58,4.923
44091.8,30769.2,27217.1,33.23,36.25,4.904
35614.8,24059.6,27259.2,26.42,33.18,4.905
28573.1,20024.1,10101.9,20.06,89.5,0.068
37366.5,21548.8,22935.5,11.62,86.3,0.074
31671.5,25859.5,10112.8,17.09,44.03,0.086
28664.6,21127.7,11762.9,20.4,65.89,4.92
22238.9,13011.6,11065.1,19.54,86.9,0.068
33629.7,19770.1,18144.9,19.56,68.56,0.149
23760,18438.8,12422.2,13.76,86.4,0.084
31433.9,21212.2,19380.6,23.64,56.82,4.925
36111.3,20671.9,23748.9,24.62,66.88,4.918
33954.7,19276.1,16532.8,20.66,86.5,4.919
31032.6,20889.9,25383.8,26.46,57.85,4.91
25168.1,14100.6,13043.8,22.96,62.19,4.917
42419,25707,25210.9,13.44,71.9,0.082
33452.1,21689.2,17338.3,26.04,49.64,4.919
46793.6,31868.6,16597.5,22.05,72,4.919
22132.3,17431.1,8954.62,11.52,67.49,0.084
22135.4,17003.3,11340.7,13.36,86.4,0.08
27117.4,15591.3,11811.8,17.3,89.3,4.917
31113.8,27591.3,8796.14,18.23,67.46,0.07
28934.3,18019,17761.5,19.5,80,4.911
27245.3,15103.5,13302.7,21.57,83.8,4.916
23081.4,17655.7,6592.08,8.65,93.4,0.081
44045.6,27654.9,33077.2,24.03,58.04,4.921
23809.2,17025.6,14134,14.09,82.3,0.086
23343.8,12988.6,15109.8,14.01,89.6,0.073
37118,24295.4,23323.4,12.87,67.96,0.075
31906.3,17868,18123.6,16.95,81.2,0.078
39400.9,22800,24201.3,15.87,62.25,0.083
22448.1,12342.9,13974.5,11.72,68.62,0.085
33883.1,28227.3,15041.9,17.52,71,4.925
36071.8,20958.2,21756.7,27.24,68.81,4.917
26657.3,18298.8,13585.9,21.12,66.42,4.918
32039.2,26372.6,14099.5,16.24,88.8,0.085
28944.8,17286.7,16953.5,25.6,41.04,0.081
29266.7,19676.5,20903.3,22.02,66.09,4.911
37590.2,22322.3,20313.5,21.81,77.7,4.923
33409.3,20671.9,20109.8,29.48,38.86,4.921
23722,12801.6,16401.5,15.4,67.62,0.073
27390.3,21505.1,26980.4,24.91,84.7,4.918
24387.8,15350.5,12152.1,20.18,86.4,0.066
21071.4,12255.3,10184.1,10.1,77.4,0.085
26907.6,15664.9,12826.1,16.81,85.9,4.92
26104.9,21032.2,11576.5,10.07,88.9,0.081
36665,24691.1,30547.3,27.12,71.3,4.915
32361.8,18048.6,13332.1,23.21,52.99,4.92
26778.3,14504.8,11915.8,20.72,77.6,0.07
24095.4,17232.8,12689.7,18.01,59.86,0.078
28538.5,18911.4,21359,20.93,70.9,4.917
38649.4,32347.3,17137.1,13.11,80.1,0.072
35522.1,21847,13343.9,31.55,27.84,4.919
23583.1,12386.6,14258.2,14.63,67.16,0.079
33949.8,22008.5,16967.4,16.4,62.18,0.083
34535.5,21563.4,16136.1,16.7,74.7,0.073
26766.7,15566.6,16504.6,17.52,89.8,0.074
36975.9,22026.6,28616.9,22.61,86.5,4.917
46022.7,27553.8,21045.5,24.37,51.42,0.356
47008.2,26285.2,27606.6,21.02,79.3,0.071
26344.7,15276.2,17198.5,16.26,77.3,0.082
34654.5,23239.4,12372,21.47,64.51,4.92
27697.2,17499.6,8923.04,15.24,85,0.084
25515.6,14615.9,16606.5,12.48,82.3,0.084
46911,27759.8,26427.2,19.38,78.8,4.918
41448.8,25134.3,24261.5,13.29,71.9,0.081
39259.8,20914.5,26048,14.77,83.9,0.07
39050.6,26692.4,28577.1,33.25,27.44,4.91
30598.8,20631.6,23744.9,23.96,86.8,4.914
25293.6,14303.4,15286.2,17.32,90.7,0.069
23442.7,13783.6,14709.7,8.5,90.4,0.083
40077.1,24762.8,19500.9,24.21,92.2,4.919
24006.4,15350.5,10846.5,20.73,83.4,0.068
23728.2,12820,14033.5,15.52,86.8,0.087
25346.5,15964.7,11601.7,17.33,86.1,4.915
28308.4,19243.6,9996.84,18.27,91.6,0.073
27550.8,23035.5,9420.72,15.33,84.6,0.084
21502.7,12767.1,15827.9,22.31,79.9,4.91
34906.6,22268.5,12045.2,21.86,61.82,4.919
27442.8,15391.7,14173.5,28.5,41.78,4.921
42033.4,26418.2,25110.4,10.6,64.14,0.088
44153.9,27972,25925.8,11.39,70.7,0.079
25482.5,15258.2,16702.8,18.5,64.35,0.082
34221.9,25302.5,27817.9,25.21,61.96,4.908
31720.3,18216.3,17186.9,13.83,87,0.07
45078,27608.7,18943.2,20.07,78.5,0.081
45365.6,29187.3,36819.4,24.33,83.3,4.91
37245.4,25294.9,24974.1,26.57,70.7,4.925
43574.6,24575.9,25896.7,22.74,42.46,4.916
36535.4,29584.7,15984.6,15.74,74.8,0.082
46201.1,25832.4,21227.9,22.63,77.5,4.925
38083.7,31154.3,16226.7,14.25,72.8,0.084
32784.8,20708.4,17384.9,21.92,57.89,0.073
23881.1,17180.5,9519.59,19.49,67.06,4.916
36639.6,23601.7,13008.1,24.74,50.79,0.075
25960.9,16135,15886.6,17.63,86.6,4.915
26740.3,16920.4,16921.4,15.2,83.9,0.076
21483.6,11787.8,10521.3,14.24,85.5,4.908
41117.3,27459.5,27890.2,34.06,32.45,4.907
33891.6,20659,16181.2,14.76,56.66,4.916
35554,20365.1,16426.9,20.9,78.9,4.916
22284.4,17346.4,9628.81,7.34,89.7,0.085
40804.8,28291.1,32650,29.02,49.26,4.912
31777.6,20663.8,16504.6,26.31,29.06,0.081
29183.3,22534.5,8251.62,18.63,48.77,0.084
46642.6,33415,37611.5,32.53,27.61,4.904
35491.7,23416.7,18230.3,18.01,71.7,4.92
35732.4,22296,13273.3,32.23,27.11,4.919
23750.9,14553.2,11306,8.4,85.1,0.09
42909.8,29924.1,34578.1,26.53,45.32,4.91
37350.8,20402.5,16068,25.84,51.12,0.302
33815.4,28126.9,17297.3,15.08,79.1,0.083
43396.1,26436.6,24793.5,15.36,72,0.082
34692.3,25887.1,12611.3,23.24,63.48,4.923
24293,13765.2,13054.8,23.42,88.4,4.92
35108,22086.5,13973.4,19.13,78.7,0.292
31686.2,24876.4,17864.1,19.67,70.7,0.073
23503.7,14600.6,12394.1,11.5,76.7,0.079
29921.8,24714.5,11199,20.76,65.28,4.917
33864.7,23589.9,25154.8,27.32,71.1,4.913
36957.3,23405.7,23021.9,25.66,74.2,4.928
32747,21399.4,17285.8,21,69.46,4.918
24949,20402.6,10314.5,13.11,56.24,0.09
41395.4,26866.9,25411.1,13.35,69.86,0.076
26627.8,16110.6,16573.7,10.19,91,0.079
24864.3,14468.4,18497.1,25.35,89.2,4.916
46943.4,27989.6,19532.6,24.14,63.79,4.923
36779.8,25025.3,33439.3,29.94,62.42,4.908
39226.8,26484.9,24063.2,26.85,42.88,4.919
27283.5,15608.7,12785,20.53,78.9,4.917
22323,13670.5,13989.4,10.76,61.53,0.083
41538.3,29225.3,30794.3,34.39,27.91,4.926
21864.6,17582.1,9974.55,9.84,71.1,0.082
40479.3,25682.7,15085.4,25.49,45.85,0.305
35423,24177.4,26988.3,26.79,32.81,4.905
29476.9,21685.5,19153.7,19.33,72.2,4.914
27157.4,21555.1,7709.96,15.1,69.23,0.073
22476.3,12629.3,14086.5,15.57,58.48,0.08
21486.5,17106.7,16497.6,24.46,92.3,4.916
19964.7,10488.4,14149.8,14.83,86.2,0.082
29505.7,25561.2,12936.4,13.31,57.24,0.078
30694.5,21091.1,23046,26.07,43.01,4.907
29221,22052.3,16087.5,16.62,62.35,0.081
34043.8,20530,20690.5,20.15,54.84,0.086
30949,19437.8,14035.3,19.28,67.59,0.12
34126.8,20575.1,21019.7,12.26,61.18,0.083
37998.1,25538,30324.4,32.28,39.45,4.922
31918.7,20694.5,17367.3,22.97,44.88,0.084
35140.5,23798.7,32571.7,33.09,33.38,4.906
31390.8,24768.6,10056.9,20.73,49.04,0.085
43273.5,31267.2,27758.7,31.11,49.68,4.905
34175.6,18821.2,18461.1,14.19,90,0.069
32341.8,18647.6,16571.6,24.4,52.1,0.084
22427.2,13551.2,14144.5,13.06,88,4.909
32593.8,25752.7,9442.43,20.19,66.44,0.085
24239.2,16070.9,21563.8,23.05,54.92,4.904
39847.9,23557.9,24130.2,18.09,87.4,0.07
23758.4,19060.6,8590.4,12.23,87.5,4.912
32932.5,19485.7,19241.4,24.42,46.51,0.081
24632.7,18414.2,8689.56,8.41,94.7,0.079
24036.5,18605.7,7404.56,12.86,58.74,0.082
27583.3,23053.7,11605.3,12.05,84,0.085
35642.8,22190.7,21576.7,19.29,84.1,4.914
32215.2,19347.2,17238.8,22.82,70.8,0.271
42844.3,26240.2,25086.3,20.66,80.9,4.922
26530.8,20583,8816.33,12.47,73.7,0.08
28573.1,16248.5,13282.4,20.55,65.66,4.923
32770.7,21267.1,15543.9,13.56,70.6,0.087
20527.7,11275.6,10260,10.11,87.1,0.081
30695.4,25378.5,13827.5,9.63,75.2,4.919
28616.9,17726.4,17673.6,15.15,64.99,0.079
42545.2,25813.7,26903.6,18.84,75.9,4.921
24658.5,17021.9,11843.9,12.14,83.2,0.081
42723.2,27508.9,24245.2,22.42,71.7,0.071
23051,18848.7,7127.97,11.27,87.2,0.083
45309,27733.5,21433.8,22.16,66.52,0.279
29243.5,18740.4,17968.2,11.57,72,0.084
31909.4,18018.7,15232.5,24.32,39.08,4.927
34412.3,27468.6,18899.3,18.16,68.41,0.071
35835.7,23798.7,33047.7,33.36,29.71,4.908
40249.7,29252.4,27722.6,34.99,13.54,4.904
50056.4,34365.4,39254.7,26.97,83.3,4.904
22679.8,18366.4,7393.04,18.05,51.3,0.081
30600,19947.7,14831.3,15.41,54.19,0.08
30405.2,22272.4,16667.9,27.57,31.23,0.073
29980.2,25281.4,12988.2,14.42,63.58,4.914
20344.6,14504.1,9484.34,15.16,80.9,0.073
27231.3,16159.8,16298.7,11.21,74.5,0.084
28966.2,22938.8,8304.58,10.03,81.4,0.083
30220.9,19496.9,10643.4,19.21,85.3,4.914
32920.7,21729.1,20834.8,24.81,81.1,4.919
28264.9,17416.7,15624.3,21.74,52.92,0.08
34451.7,20447.4,15603.2,26.67,55.99,0.257
36923.9,23890.2,14008.7,23.59,68.62,4.941
43753.1,24339.3,26141.5,21.96,75.5,0.081
23218,14890.2,12559.8,19.3,58.55,0.08
33341.7,21721.5,25787.4,29.92,42.09,4.925
31067.2,18834.1,18847.7,11.35,85.8,0.076
26414.2,16569.7,15525.2,16.24,90.9,4.917
32129.5,20657.8,17448.7,22.68,46.51,0.083
28990.7,18288.1,16860.6,19.58,89.6,0.071
29010.3,16061.5,14049.9,22.73,43.98,4.918
33148.6,21308.1,15543.1,22.94,70,0.07
32346.8,26010.4,9115.97,14.28,48.53,0.088
21150.8,16475.2,11034.2,18.64,69.05,0.068
23686.8,14892.4,12394.1,8.62,88.8,0.08
32665.4,21259.5,16293.4,23.54,66.82,0.071
35806.1,22172.6,20440.6,24.12,61.19,0.055
34377.2,25562.2,11928.5,22.46,69.95,4.917
30564.4,21193.2,21192.2,24.41,66.52,4.903
23546.4,14119.1,15201.8,10.64,47.68,0.086
37266.9,22120.1,22229.6,19.74,59.17,0.082
27636.5,16897.6,14788.2,19.49,75.3,4.911
36101.9,21499,16044.5,26.41,64.79,0.258
41924.6,29393,28336.6,33.45,32.34,4.907
47567.7,27969.2,28167.9,21,44.41,0.08
24328.5,19537.3,7312.36,13.69,75,0.074
34560,21392,16726.2,20.16,69.5,0.074
32872.3,25409.1,26861.9,26.64,49.48,4.904
27990.9,23267.3,9801.68,19.05,53.6,0.086
31731,21005,16332.7,27.04,63.55,0.335
27113.8,22057.4,8720.96,14.64,84.9,0.083
21287.5,13156.1,10840.6,8.94,90.2,0.092
20554.9,13167.2,14116.6,12.68,83.4,0.08
31100.2,19956.8,10948.1,21.1,52.69,4.922
24986.9,14345,16052.4,16.31,70.5,0.078
27780.5,18804.6,10343.3,19.31,85.6,4.915
27057.7,17340.1,13143.3,16.02,92.8,0.065
25407,15622.3,15396.9,17.58,85.6,4.915
19661.5,13150.4,6511.81,12.12,71,4.917
31350.5,19962.3,19792.4,9.13,86.8,0.086
50356.8,33814.1,40326,25.36,85.7,4.918
28339.7,17908.8,18014.3,19.98,79,4.91
36251.2,19145.1,15892.3,15.46,66.92,0.074
22459.5,14943,14857.9,23.64,87.1,4.918
40102.6,24812.2,19428.7,25.27,89.7,4.926
42109.8,26088.8,18137.9,19.72,82.2,4.915
26136.6,15032.4,13273.3,20.7,70.1,0.336
32055.1,21042.4,14054.4,24.47,63.12,0.07
35360.4,22391.7,13101.5,25.5,42.25,4.92
23373.4,18664.6,6868.67,11.02,87.1,0.078
28057.8,21345.2,9784.39,16.38,61.48,0.08
24820.3,15457.8,16499.3,15.05,71.1,0.078
24836.9,19647.5,11242.4,16.07,81,0.084
40714.9,25108.8,25578.8,12.34,81.2,0.077
44071.1,23451.3,28701.1,15.72,72.5,0.07
33747,26514.5,10580.4,20.7,66.28,0.086
42051.6,26246.8,25422.7,11.28,71.7,0.091
21025.6,13144.3,10558.1,16.85,78.9,4.918
34305.7,16866.1,17203.2,23.23,69.35,0.067
46239.3,27149.7,22457.5,25.42,62.05,0.265
33687.5,19867.5,15774.9,11.8,50.42,0.083
30241.8,24637,8891.24,15.54,70,0.072
37814,24728.6,22913.6,26.78,52.95,4.904
45410.4,23689.6,28864,17.18,49.65,0.085
24590.1,14466,12363.6,14.92,87.7,0.069
20282,11350.8,10854.3,10.8,92.2,0.081
23675.8,15316.8,12748.8,19.63,89.3,0.071
38623.3,25853.2,36903.8,27.28,30.48,4.912
30564.8,19869.5,14736.8,16.33,32.82,0.085
39593.9,23653.5,20313.4,15.41,59.93,0.083
21897.7,12981.2,13665.5,16.37,55.27,0.087
46785,28149.8,26473.8,20.77,66.91,4.922
36886.9,22659,19643.1,22.06,81.7,0.066
30241.6,20593.7,26606.9,24.84,48.78,4.909
26248.1,14651.7,14151.3,15.08,51.79,4.916
43788.3,21051.2,25380,17.11,67.22,0.078
33074.4,20805,17454.9,21.87,56.29,0.073
23297.4,13565.9,14463.9,12.35,85.1,0.078
26939.7,17349.9,13638.6,24.22,92,4.919
31089.2,26248.8,10386.5,20.06,47.91,4.918
25643.1,20540.1,11907.5,19.9,80.7,0.067
24911.7,16170.1,10860.5,18,89.3,4.91
34366.5,27906.7,15627.4,15.25,62.78,0.083
22831.9,18237.5,10118.6,7.76,72.2,0.083
38357.4,31257.4,16209.4,14.82,71.2,0.081
30331.1,17255.9,15238.6,9.68,75.5,0.082
42735.9,25780,26336.5,19.92,65.48,4.916
39817.8,21215.1,26478.5,16.15,69.99,0.073
29969.2,22842.1,15354.2,19.39,74.2,0.069
30230.5,22421.6,11800.1,21.21,71.7,4.928
24951.8,15951.2,11491,12.04,88.8,0.081
30801,22367.9,23708.1,26.68,83,4.909
37790.4,24174.6,14508.8,24.53,53.02,0.285
46214,28864.6,39922.3,26.13,82.8,4.913
26425.3,16933.2,14557.1,17.02,65.85,0.088
23599,14691.8,15487.2,9.93,72,0.084
29178.3,18817,14084.5,12.99,61.67,4.916
31124,25664.3,9882.35,16.62,60.45,0.087
33235.9,19809.1,15334.9,11.23,53.12,0.079
22972.9,13393.3,13685.1,12.18,80.2,4.922
39626.8,30499.2,17431.7,19.57,78,4.923
31314.5,25752.7,12191.1,21.56,54.77,4.916
37090.6,22383.9,19046.5,21.62,43.44,0.082
25772.1,16383.9,16166.5,17.88,85,4.917
31294.3,24865.3,9277.31,16.46,68.89,0.073
31686.2,25992.1,13798.6,16.11,57.07,0.082
25693.7,15356.8,12130.9,14.43,81,0.081
32534.2,20162.9,15543.3,18.66,50.8,0.083
39169.2,33229.3,19801.4,20.25,77.6,0.07
32958.9,19579.7,24540.3,26.77,59.31,4.925
31555.9,26467,8764.47,17.54,66.66,0.082
28179.5,21974.8,7756.06,8.56,93.9,0.086
26786.4,15020.1,14246.6,11.85,91.8,0.083
37229.7,23890.2,16291.6,25.68,69.22,0.281
30886.7,25369.7,9329.17,16.78,56.28,0.082
21470.8,16129.3,10583.1,15.75,79.6,0.074
34591.5,21555.2,12891.4,25.3,47.29,0.086
35694.4,21723.2,12984.8,21.93,46.92,4.951
24260.7,15814.6,15442.7,21.34,80.4,4.916
28634.3,17090.6,15920.9,21.17,60.69,4.921
27211.9,14840.7,12914.8,13.76,73.2,4.919
22556.8,14358.8,11136,17.94,67.79,0.081
20358.3,12850.8,10633.8,17.63,79.2,0.065
39366.4,24623.7,24605.5,16.42,77.9,0.071
31090.6,20254.1,14596.6,7.29,86.5,0.086
33004.1,20122.8,20429.2,7.69,62.57,0.084
46728.5,25765.1,27092.7,21.84,58.72,0.079
37390.8,31191.3,16285.3,16.39,65.78,4.918
23149.8,13707,14229.2,15.21,57.41,0.077
38692.5,24118.5,23949.8,16.24,78.5,0.07
37544.6,30893.8,15724.3,11.52,70.3,4.92
41477.1,25955.9,23229,21.73,82.9,0.07
31248.8,20433.4,14854.7,18.76,80.3,4.917
24363.6,15512.2,11003.2,8.27,91.1,0.095
23883.1,18866.5,10843.4,8.35,81.7,4.92
45977.9,31462,41735.9,26.19,76.9,4.907
32488.9,20732.9,15032.9,12.79,87.8,0.083
47985.1,33046.3,36528.2,29.9,25.74,4.91
21793.6,12427.2,10616.4,16.86,90.9,0.074
36386,21925.6,21803.2,10.44,88.7,0.076
31966.8,21147.7,16307.5,19.16,43.66,0.084
44828.4,27166,25717.6,11.06,51.02,0.081
24235.9,14637.1,14622.9,10.2,60.42,4.924
38036.4,25731.6,30517.2,32.32,39.59,4.921
33892.7,23379.6,17064.3,23.41,53.85,4.922
22295.4,17717.4,11589.4,19.16,73.9,0.069
32438,26901.5,10037.9,15.15,55.02,0.083
23479.3,14378.1,14489.7,10.51,48.45,0.085
35483.5,22012.2,21721.4,14.96,75.9,0.073
34473.2,19741.3,17309.1,16.6,73.9,0.073
29308.6,19040.3,13629,20.91,84.8,0.079
34343.8,22415.8,19312.2,24.71,56.11,0.069
29023.8,18859.1,20385.7,24.01,82,4.92
35001.1,23493.4,10901.4,21.73,75.6,4.917
24164.3,19677.2,10354.9,12.73,49.2,0.079
21950.8,17338,9825.54,5.706,85.9,4.917
25735.2,15309.4,14138.2,21.17,56.49,4.92
33064.9,19500,16374.2,13.8,75.1,0.073
30778.8,16872.2,11094,18,85.1,0.088
28991.8,19463.6,21739.9,24.25,92.4,4.925
35500.9,21921.8,18934.2,22.78,74.9,0.069
24216.5,14952.4,11525.8,12.01,85.6,0.077
25681.3,14649.3,15965.1,16.72,86.7,0.068
41275.8,27247,17315.3,21.88,86.6,0.315
24156,13446.8,15831.3,15.72,87.2,0.082
27392.6,17325.5,13736.7,16.17,84.3,0.086
43071,25292.9,25762.6,19.58,84.6,0.07
22436.9,16832.2,10930.1,15.43,80.4,0.072
29475.8,18183.3,14894.5,17.48,64.1,0.088
24516.9,19870.7,8622.65,16.02,58.97,0.083
28646.9,19522.8,18105.4,23.77,87.6,4.916
39543.7,33562.4,16583.9,14.66,53.11,0.079
31038.3,17846,18129.5,25.33,38.44,4.924
40914.5,26804.2,23906.7,28.45,39.58,4.906
27200,20320.7,9380.24,20.25,72,0.07
28642.5,19766.4,8823.83,17.05,89.3,4.924
37950.8,32024.4,19830.4,15.61,76.2,0.069
27028.7,16364.7,13373.3,20.65,56.25,0.282
29302.5,17615.9,17669,10.72,89.8,0.072
27554.4,17566,12613,8.87,82.3,0.081
37392.1,25948.9,26368.4,28.27,30.68,4.908
30219.8,20364.6,14237.1,17.93,57.66,0.085
35706.9,22490.6,15720.9,25.94,67.92,0.257
22730,12929.9,13544.7,15.33,89.7,0.069
29648.4,18413.9,23805.2,26.75,84,4.915
33131.6,27148.2,10919.6,16.75,54.75,0.077
39015.8,24546.1,22612.7,26.94,68.32,4.934
43209.6,30575.3,29829.2,28.63,73.9,4.905
23936.9,13626.7,14605.5,12.1,83.1,0.069
22812.3,19405.8,10554.2,11.61,58.25,0.088
36592.9,23116.8,22034.9,24.4,88,4.916
22346.8,19927,9535.81,17.81,70.4,0.082
31286.3,19440.7,15418.2,19.57,57.56,0.085
39251.9,23063.2,23672.1,19.34,86.2,0.073
26782.8,17482.1,16886.7,8.3,78.6,0.087
28880.6,15551.1,18146.9,15.98,82.3,0.073
36098.5,22550.5,19111.4,21.75,54.79,0.081
32717.9,26511.2,10527.7,17.04,69.83,0.074
32726.1,20278,10317.8,25.86,48.02,4.924
27991.1,17509.8,12402.6,9.11,86.1,0.095
25699.4,16821.5,15065.1,22.44,75.3,4.91
34534.6,22715.2,26626,22.61,76.5,4.921
31093.9,24072.2,11560.9,19.52,86.9,1.204
36656.2,22252.9,20246.7,15.51,69.63,0.077
29868.1,16660.3,16600.6,23.21,67.05,0.071
43028.4,26169.5,25426.5,18.43,56.54,0.074
23983.7,15698.8,15352.3,17.99,50.75,4.923
40453.7,22920.4,24485.8,16.23,55.21,4.918
31313.2,21463.3,26209.2,24.05,49.12,4.907
29556.9,25393.4,10305.5,16.98,35.14,4.917
47042.1,24919.3,22086.9,22.55,40.95,4.921
21280.6,15910.4,10089.8,15.17,64.52,0.078
24363.1,20105,10710.4,12.62,75.6,0.072
23796.9,17955.4,11803.4,12.25,87.6,4.923
26831.2,19130.1,10543.3,17.59,90.5,4.911
48210.5,30941.8,39904.3,32.58,21.91,4.916
